-48.175367410171496;58.5
-53.5826794978996;59.0
-72.896862742141;63.5
-77.05132427757876;64.0
-90.48270524660178;68.5
-92.97764858882525;69.0
-94.08807689542257;70.0
-99.80267284282716;74.0
-99.95065603657315;75.5
-94.08807689542266;81.0
-92.97764858882532;83.5
-77.0513242775789;87.0
-72.89686274214115;87.5
-50.90414157503713;91.5
-48.175367410171695;92.5
-18.738131458572827;98.0
-9.410831331851323;98.5
18.738131458572585;3.5
24.868988716485223;4.0
56.20833778521311;10.5
61.29070536529796;11.0
80.90169943749498;16.0
84.43279255020151;16.5
96.85831611286316;21.0
97.59167619387466;22.5
99.55619646030803;23.0
98.76883405951375;28.0
98.22872507286881;29.0
87.63066800438646;33.5
86.07420270039441;34.5
66.13118653236565;38.5
63.74239897486932;39.5
39.71478906347846;44.5
30.9016994374947;45.0
3.141075907812769;50.5
-3.1410759078124997;51.0
-27.899110603922473;55.5
-36.81245526846714;56.0
-58.7785252292472;60.5
-63.742398974869104;61.0
-80.90169943749477;65.5
-82.7080574274563;66.0
-95.10565162951542;71.0
-97.59167619387473;71.5
-99.55619646030806;76.5
-99.21147013144783;77.5
-90.48270524660205;83.0
-87.63066800438631;83.5
-72.89686274214118;88.0
-66.13118653236539;88.5
-39.71478906347814;93.5
-36.81245526846773;95.0
-6.279051952931095;99.0
-3.141075907813136;0.0
24.868988716485198;5.0
30.901699437494774;5.5
58.7785252292469;10.5
61.29070536529794;11.5
82.70805742745608;15.5
84.43279255020151;16.5
96.0293685676943;20.5
96.85831611286315;22.0
99.80267284282718;27.0
99.21147013144788;27.5
92.97764858882522;32.0
89.10065241883666;32.5
75.01110696304586;37.5
68.45471059286893;38.0
48.175367410171724;42.5
42.57792915650783;43.0
39.714789063478484;43.5
15.64344650402368;48.0
9.410831331851714;48.5
-15.643446504023368;53.0
-18.7381314585722;54.0
-24.86898871648553;54.5
-48.17536741017145;59.0
-56.20833778521279;59.5
-79.01550123756896;64.5
-80.90169943749474;65.5
-94.08807689542256;69.5
-95.10565162951542;71.0
-96.85831611286306;71.5
-100.0;76.5
-99.80267284282715;77.0
-99.55619646030806;77.5
-92.97764858882535;82.0
-91.775462568398;83.0
-89.10065241883683;83.5
-72.8968627421412;88.0
-68.45471059286919;88.5
-66.1311865323654;89.5
-61.290705365298194;90.0
-58.77852522924716;90.5
-30.901699437495072;96.0
-24.868988716485507;96.5
-21.81432413965482;97.0
6.279051952930777;2.5
12.533323356430184;3.0
42.5779291565072;7.5
45.39904997395476;8.5
48.17536741017113;9.0
50.904141575036874;9.5
75.01110696304588;14.5
79.01550123756871;15.0
94.08807689542243;20.0
95.1056516295153;21.0
96.85831611286315;21.5
99.55619646030802;26.0
99.21147013144788;27.0
90.48270524660191;32.5
87.6306680043865;33.0
72.89686274214145;38.0
66.13118653236569;38.5
42.57792915650785;43.0
39.714789063478506;44.0
12.533323356430184;48.5
9.410831331851737;49.0
6.279051952931486;49.5
3.141075907812817;50.0
-24.868988716485507;54.5
-27.899110603922423;55.5
-33.873792024528946;56.0
-56.20833778521277;60.5
-63.742398974869076;61.0
-82.70805742745625;66.5
-87.63066800438632;67.0
-96.85831611286305;72.0
-97.59167619387472;72.5
-99.21147013144784;77.0
-98.76883405951382;78.5
-89.10065241883683;82.5
-87.63066800438634;83.5
-70.7106781186547;88.0
-68.45471059286922;89.0
-42.57792915650754;93.0
-39.71478906347819;94.0
-12.533323356430548;99.0
-3.1410759078131854;99.5
21.814324139654463;4.5
27.899110603922754;5.0
53.58267949789952;10.0
58.77852522924687;10.5
61.2907053652979;11.5
63.742398974868784;12.0
84.43279255020147;16.0
86.07420270039405;17.0
96.85831611286314;22.0
98.22872507286895;22.5
98.76883405951376;28.0
98.22872507286895;28.5
86.07420270039408;34.0
84.43279255020151;35.0
80.90169943749497;35.5
61.29070536529794;40.0
56.20833778521368;40.5
33.873792024529315;45.5
27.8991106039228;46.0
24.868988716485198;46.5
-3.141075907813136;51.5
-9.410831331851348;52.0
-33.873792024528925;56.5
-42.577929156507494;57.0
-63.74239897486851;62.0
-68.45471059286814;62.5
-70.71067811865467;63.0
-87.63066800438631;68.0
-91.77546256839825;68.5
-98.7688340595137;73.5
-99.55619646030792;74.0
